mysql> select story_url,completed from dwg_stories ORDER by 1;
+----------------------------------------------------+-----------+
| story_url                                          | completed |
| /derby/old_2003/cindy6d.htm                        |         1 |
| /derby/old_2003/clairec1b.htm                      |         1 |
| /derby/old_2003/collect15.htm                      |         1 |
| /derby/old_2003/coltab13.htm                       |         0 |
| /derby/old_2003/colv5.htm                          |         0 |
| /derby/old_2003/cosima1b.htm                       |         1 |
| /derby/old_2003/cosima2.htm                        |         1 |
| /derby/old_2003/cosima5.htm                        |         1 |
| /derby/old_2003/cosima7.htm                        |         1 |
| /derby/old_2003/cosima8.htm                        |         1 |
| /derby/old_2003/danilh5d.htm                       |         1 |
| /derby/old_2003/danilh6.htm                        |         1 |
| /derby/old_2003/danilh7d.htm                       |         1 |
| /derby/old_2003/danilh8.htm                        |         1 |
| /derby/old_2003/dawnm3.htm                         |         0 |
| /derby/old_2003/deborah1.htm                       |         1 |
| /derby/old_2003/delwyn9.htm                        |         1 |
| /derby/old_2003/dierd2b.htm                        |         0 |
| /derby/old_2003/dmorg2b.htm                        |         0 |
| /derby/old_2003/dolor1b.htm                        |         0 |
| /derby/old_2003/donnah1.htm                        |         1 |
| /derby/old_2003/donnal3.htm                        |         1 |
| /derby/old_2003/elizac6c.htm                       |         0 |
| /derby/old_2003/elizs1b.htm                        |         1 |
| /derby/old_2003/elke10.htm                         |         1 |
| /derby/old_2003/elke1b.htm                         |         1 |
| /derby/old_2003/elke2.htm                          |         1 |
| /derby/old_2003/elke3.htm                          |         1 |
| /derby/old_2003/elke4.htm                          |         1 |
| /derby/old_2003/elke5.htm                          |         1 |
| /derby/old_2003/elke6.htm                          |         1 |
| /derby/old_2003/elke7.htm                          |         1 |
| /derby/old_2003/elke8b.htm                         |         1 |
| /derby/old_2003/elke9.htm                          |         1 |
| /derby/old_2003/emily1c.htm                        |      NULL |
| /derby/old_2003/erinh5.htm                         |         1 |
| /derby/old_2003/esth1j.htm                         |         1 |
| /derby/old_2003/evan7.htm                          |         0 |
| /derby/old_2003/femke4.htm                         |         1 |
| /derby/old_2003/femke5.htm                         |         0 |
| /derby/old_2003/gabnic2f.htm                       |         0 |
| /derby/old_2003/hannah1f.htm                       |         1 |
| /derby/old_2003/helga1b.htm                        |         1 |
| /derby/old_2003/helga2.htm                         |         1 |
| /derby/old_2003/helga3.htm                         |         1 |
| /derby/old_2003/helga4.htm                         |         1 |
| /derby/old_2003/helga5.htm                         |         0 |
| /derby/old_2003/ivy1b.htm                          |         0 |
| /derby/old_2003/jacqui1.htm                        |         1 |
| /derby/old_2003/janegs17.htm                       |         1 |
| /derby/old_2003/janice2e.htm                       |         0 |
| /derby/old_2003/jenf21.htm                         |         1 |
| /derby/old_2003/jenf22.htm                         |         1 |
| /derby/old_2003/jenf23.htm                         |         1 |
| /derby/old_2003/jenn3b.htm                         |         0 |
| /derby/old_2003/jess2b.htm                         |         0 |
| /derby/old_2003/jimmy28.htm                        |         1 |
| /derby/old_2003/jo1b.htm                           |         0 |
| /derby/old_2003/joann19.htm                        |         1 |
| /derby/old_2003/joanna20.htm                       |         0 |
| /derby/old_2003/joanna21.htm                       |         0 |
| /derby/old_2003/judyly16.htm                       |         1 |
| /derby/old_2003/judyly17.htm                       |         1 |
| /derby/old_2003/judyly18.htm                       |         1 |
| /derby/old_2003/judyly19.htm                       |         1 |
| /derby/old_2003/julias1e.htm                       |         0 |
| /derby/old_2003/juliaw1.htm                        |         0 |
| /derby/old_2003/julie_s1b.htm                      |         0 |
| /derby/old_2003/kara3.htm                          |         0 |
| /derby/old_2003/katann3h.htm                       |         0 |
| /derby/old_2003/katef5.htm                         |         1 |
| /derby/old_2003/kathe1g.htm                        |         1 |
| /derby/old_2003/kathe2.htm                         |         1 |
| /derby/old_2003/kathyt1n.htm                       |         1 |
| /derby/old_2003/kathyt2.htm                        |         1 |
| /derby/old_2003/kathyt3b.htm                       |         1 |
| /derby/old_2003/kathyt4.htm                        |         1 |
| /derby/old_2003/katies1.htm                        |         0 |
| /derby/old_2003/kimal1.htm                         |         1 |
| /derby/old_2003/krysia3.htm                        |         0 |
| /derby/old_2003/krysia6.htm                        |         1 |
| /derby/old_2003/krysia7.htm                        |         1 |
| /derby/old_2003/ladym1.htm                         |         1 |
| /derby/old_2003/laeti1.htm                         |         1 |
| /derby/old_2003/laeti2.htm                         |         1 |
| /derby/old_2003/laeti3.htm                         |         1 |
| /derby/old_2003/laeti4.htm                         |         0 |
| /derby/old_2003/laeti5.htm                         |         1 |
| /derby/old_2003/laurae4.htm                        |         1 |
| /derby/old_2003/laurd1.htm                         |         0 |
| /derby/old_2003/laurens1.htm                       |         0 |
| /derby/old_2003/lewisw2e.htm                       |         1 |
| /derby/old_2003/lilac3b.htm                        |         0 |
| /derby/old_2003/lilir1b.htm                        |         1 |
| /derby/old_2003/lisal1e.htm                        |         1 |
| /derby/old_2003/lisal4.htm                         |         0 |
| /derby/old_2003/lisal5.htm                         |         1 |
| /derby/old_2003/lise28c.htm                        |         0 |
| /derby/old_2003/lizk1.htm                          |         0 |
| /derby/old_2003/lizm12.htm                         |         1 |
| /derby/old_2003/louise1.htm                        |         1 |
| /derby/old_2003/lucie10.htm                        |         1 |
| /derby/old_2003/lucie12.htm                        |         0 |
| /derby/old_2003/lucie9.htm                         |         0 |
| /derby/old_2003/lydiat3.htm                        |         0 |
| /derby/old_2003/maggi1.htm                         |         0 |
| /derby/old_2003/mags8e.htm                         |         1 |
| /derby/old_2003/malini9e.htm                       |         1 |
| /derby/old_2003/maryc11.htm                        |         0 |
| /derby/old_2003/maryc14.htm                        |         0 |
| /derby/old_2003/maryc20.htm                        |         0 |
| /derby/old_2003/maryc23.htm                        |         0 |
| /derby/old_2003/maryka4c.htm                       |         0 |
| /derby/old_2003/megm1.htm                          |         1 |
